repository_name	24pullrequests	Akavache	Archimedes	DownmarkerWPF	FRISCjs	Freezer	Hammer	JBDeviceOwner	LaHermosaVida	Lagrangian	MMMarkdown	MahApps.Metro	Mantle	ModernHttpClient	ObjectiveHaskell	RXCollections	ReactiveCocoa	ReactiveCocoaLayout	ReactiveUI	Rebel	Reducers	RestSharp	SeeGit	Shimmer	SpinKit	Twitter-Mentions-as-Comments	WP-Document-Revisions	WP-Resume	YouAreDaChef	ZeroClipboard	ace	advanced_js	android	apm	asciidag	asciidoctor	atom	atom-keymap	backbone-nested	bbqsql	benbalter.github.com	better_errors	biscotto	boom	bootstrap	bootstrap-expo	boxen	bracket-matcher	braythwayt.com	brightray	camo	cassanity	charlock_holmes	chef-logstash	choosealicense.com	cifrado	cloud9	cloud9ide-documentation	cocoa-clojure	code-guide	code52.github.com	contestrus	createsend-java	createsend-php	createsend-python	createsend-ruby	csgtool	curriculum	d3-tip	danishkhan.github.com	developer.github.com	discourse	dmca	do	docs	documentalist	dot-files	dotenv	dotfiles	dotjs	emacs.d	emoji	escape_utils	evaluator	event-app	eventmachine	execjs	faraday	faraday_middleware	feedback	find-and-replace	first-mate	fleet	flipper	fog	folsom	fooforge.github.com	fu2	gemoji	geo_pattern	gh	gifs	git	git-imerge	git-it	git-multimail	git-tfs	github-auth	github-gmail	github-ldap	github-notifications	github-services	gitignore	gitscm-next	gman	gollum	gopack	government.github.com	grit	grocer	guideguide-support	haacked.com	habari	hackerhours.org	hashie	heaven	hellogitworld	hinge	homebrew	homoiconic	hrt2	html-pipeline	html-proofer	http-request	httparty	hub	hubot	hubot-deploy	hubot-scripts	hyperloop	installfest	janky	jekyll	jekyll-auth	jglovier.github.io	jquery-pjax	json_builder	jsonp	jsos	learn.github.com	libchromiumcontent	libextobjc	libgit2	libgit2sharp	librarian-puppet	libssh	linguist	logging	magickly	make-me	many-branch-repo	markdown-preview	markup	mastahyeti.github.com	mathematical	maven-plugins	minitest-chef-handler	mongoid-locker	mongomapper	moonshine	msysgit	muan.github.com	mustache-rails	mygov	mysql2	nak	node-git	node-oniguruma	node-pathwatcher	node-sass	objective-c-conventions	objective-git	octokit	octokit.net	octokit.objc	octokit.rb	our-boxen	pages-gem	panino-docs	peek	plax	play	play-android	playground	pretzel	puppet-lint	puppet-nginx	puppet-ruby	pygments.rb	qu	raganwald.github.com	rails	rails-behaviors	ratchet	rbenv	rblineprof	recursiveuniverse.github.com	rspec-core	rspec-expectations	rspec-mocks	rspec-puppet	rspec-rails	rubinius	ruby	ruby-build	ruby.org.au	rugged	sales_engine_spec_harness	saywat	scribble	scriptular	scrolls	semver	settings-view	shareabouts	sheetsee.js	sinatra_auth_github	slash	splat	split	sprockets	sunspot	swordfish	swot	system	tabs	teach.github.com	teachers_pet	test	testing	text-buffer	todo	toml	tourist	toystore	training-kit	training-materials	training.github.com	tree-view	twui	useragent	vim-config	vim-mode	vim-vroom	vines	voze	warden-github	will_paginate	wishlist	word-to-markdown	wordpress-plugin-tests	xcconfigs	zensu	zepto
rspec-mocks	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	522.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	17193.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	521.0	0.0	521.0	0.0	0.0	1042.0	115668.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	852.0	241.0	521.0	0.0	0.0	0.0	0.0	1042.0	0.0	0.0	0.0	11.0	1.0	14.0	1.0	0.0	0.0	0.0	0.0	0.0	3127.0	0.0	0.0	0.0	0.0	0.0	0.0	521.0	0.0	1042.0	0.0	0.0	135981.0	0.0	1042.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	13.0	0.0	0.0	0.0	3396.0	4689.0	0.0	521.0	0.0	0.0	0.0	9.0	1.0	0.0	106.0	0.0	0.0	521.0	0.0	0.0	0.0	1563.0	521.0	0.0	0.0	18767.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1563.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	521.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2087.0	0.0	0.0	37542.0	13.0	0.0	1041.0	521.0	0.0	252688.0	106284.0	0.0	0.0	673653.0	4695.0	0.0	1698.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	271441.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	521.0	10420.0	0.0	0.0	0.0	302.0	0.0	1.0	0.0	0.0	0.0	1530.0
rspec-puppet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	882.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	1.0	0.0	20.0	0.0	0.0	3.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110250.0	0.0	3976.0	0.0	0.0	155.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	361179.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	224.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rspec-rails	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1293.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42669.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1293.0	0.0	1293.0	0.0	0.0	2589.0	287046.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1293.0	0.0	0.0	0.0	0.0	2586.0	0.0	636.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	7758.0	0.0	0.0	0.0	0.0	0.0	0.0	1293.0	0.0	2586.0	0.0	0.0	337473.0	0.0	2586.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3879.0	11637.0	0.0	1293.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	1293.0	0.0	0.0	0.0	3879.0	1293.0	0.0	0.0	46548.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3879.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1296.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5172.0	0.0	0.0	93096.0	0.0	0.0	0.0	1293.0	0.0	627105.0	263772.0	673653.0	0.0	0.0	11637.0	0.0	2586.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	673653.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1293.0	25860.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
rubinius	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	41.0	0.0	3.0	0.0	0.0	20.0	4.0	0.0	0.0	0.0	0.0	12991.0	0.0	18.0	22.0	0.0	72.0	0.0	0.0	0.0	1.0	297.0	212.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	3552.0	0.0	0.0	0.0	0.0	0.0	12.0	2.0	0.0	130.0	0.0	36.0	778320.0	780.0	0.0	0.0	20.0	2034.0	6.0	0.0	0.0	771.0	0.0	0.0	21.0	298.0	5129.0	1446.0	30.0	0.0	0.0	528.0	0.0	27.0	0.0	0.0	0.0	196.0	6.0	762.0	6.0	0.0	0.0	0.0	0.0	0.0	60.0	17.0	630.0	1.0	126.0	82.0	321.0	9.0	322.0	282.0	0.0	95.0	2349.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	561.0	0.0	0.0	363.0	0.0	0.0	1.0	11059.0	83.0	0.0	9.0	0.0	477.0	0.0	159.0	9.0	0.0	1606.0	0.0	0.0	3417.0	0.0	0.0	0.0	56030.0	63.0	0.0	21150.0	1937.0	0.0	0.0	0.0	0.0	0.0	904.0	0.0	0.0	0.0	1449.0	0.0	27.0	0.0	0.0	0.0	174.0	0.0	21857.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	4244.0	52.0	6.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	9411.0	248.0	0.0	0.0	192470.0	273.0	1.0	6257.0	25.0	0.0	4383.0	1836.0	4695.0	0.0	11637.0	0.0	146015.0	12526.0	0.0	10902.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	19216.0	0.0	12690.0	1204.0	4689.0	6.0	1.0	0.0	0.0	0.0	0.0	2912.0	0.0	0.0	0.0	116.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	295.0	0.0	9.0	180.0	12.0	4256.0	3.0	1812.0	0.0	6.0	0.0	0.0	0.0	9231.0
ruby	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	110296.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	8.0	2.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30192.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	794.0	0.0	0.0	6256.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4702.0	0.0	0.0	43960.0	596.0	136.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	358.0	0.0	0.0	0.0	32432.0	16.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1320.0	680.0	254.0	0.0	1753.0	0.0	264.0	2405.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	962.0	0.0	0.0	885.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	132.0	0.0	0.0	0.0	2072.0	0.0	0.0	28968.0	0.0	0.0	0.0	3945.0	11.0	0.0	170.0	6816.0	0.0	0.0	0.0	0.0	0.0	2754.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	312.0	0.0	434.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	8092.0	12884.0	0.0	0.0	98991.0	390.0	2.0	22.0	14260.0	0.0	0.0	0.0	0.0	0.0	0.0	146015.0	0.0	1020.0	0.0	632.0	0.0	0.0	0.0	0.0	132.0	0.0	0.0	0.0	0.0	0.0	163336.0	0.0	102.0	2352.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24752.0	0.0	0.0	0.0	954.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	798.0	0.0	1188.0	0.0	0.0	36176.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	414.0
ruby-build	1312.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	6335.0	0.0	0.0	1969.0	0.0	0.0	0.0	1.0	0.0	0.0	66.0	656.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1554.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	549.0	1968.0	0.0	2.0	368.0	2.0	0.0	0.0	16.0	4392.0	665.0	0.0	0.0	98.0	0.0	0.0	7.0	0.0	558919.0	158096.0	120.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	7223.0	656.0	9185.0	656.0	0.0	0.0	3.0	0.0	0.0	668.0	16.0	0.0	0.0	0.0	35.0	58.0	14.0	28.0	4.0	0.0	0.0	522.0	0.0	4.0	0.0	0.0	3.0	4.0	1785.0	0.0	48596.0	0.0	0.0	8545.0	3.0	0.0	0.0	1202456.0	21.0	1.0	14.0	0.0	0.0	0.0	5904.0	666.0	0.0	69554.0	0.0	0.0	1493.0	119.0	0.0	0.0	13.0	2.0	3.0	10.0	7571.0	0.0	0.0	9.0	0.0	0.0	129.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	5.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	665.0	0.0	0.0	4.0	14.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	417.0	2053.0	0.0	0.0	24078.0	8528.0	0.0	682912.0	9.0	0.0	2938.0	408.0	1698.0	0.0	2586.0	12526.0	1020.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8407.0	0.0	6.0	2624.0	1042.0	1.0	205.0	0.0	0.0	830.0	21.0	1274.0	0.0	0.0	0.0	52.0	0.0	0.0	170.0	115.0	322.0	0.0	9.0	14.0	0.0	2.0	40.0	0.0	1862.0	0.0	198112.0	0.0	656.0	0.0	0.0	0.0	1003701.0
ruby.org.au	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12462.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1302.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2046.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22320.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27528.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rugged	4788.0	54.0	0.0	0.0	0.0	0.0	0.0	795.0	0.0	0.0	2.0	0.0	10.0	0.0	0.0	0.0	67.0	4.0	0.0	15.0	0.0	12.0	0.0	0.0	0.0	1028.0	7032.0	704.0	0.0	0.0	196.0	0.0	14.0	0.0	558.0	624.0	122.0	0.0	0.0	0.0	3908.0	4.0	0.0	5772.0	146.0	0.0	390.0	0.0	0.0	912.0	527.0	0.0	53218.0	0.0	856.0	171.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	2745.0	0.0	26.0	0.0	33.0	0.0	0.0	282.0	15756.0	232.0	0.0	47.0	45624.0	0.0	0.0	1400.0	1192.0	6.0	0.0	50920.0	0.0	0.0	352.0	36.0	785.0	0.0	0.0	0.0	601.0	27.0	452.0	39.0	0.0	36.0	1.0	0.0	29175.0	0.0	636.0	452.0	15.0	580.0	3670.0	12377.0	1028.0	9849.0	244.0	2295.0	6500.0	0.0	0.0	331.0	0.0	0.0	0.0	7.0	8.0	0.0	877.0	0.0	0.0	8741.0	128.0	0.0	280.0	432.0	213.0	4.0	596.0	681.0	0.0	81.0	1710.0	700.0	0.0	3972.0	13.0	0.0	0.0	47.0	1884.0	0.0	2245914.0	5826.0	9.0	0.0	123996.0	0.0	0.0	22.0	0.0	0.0	26787.0	0.0	0.0	0.0	966.0	0.0	0.0	0.0	1033.0	0.0	624.0	812.0	198134.0	0.0	8.0	0.0	0.0	2970.0	36.0	1806.0	90.0	120.0	6.0	49.0	426.0	900.0	0.0	2.0	82.0	42498.0	0.0	206.0	0.0	12.0	0.0	28.0	15841.0	1.0	0.0	9523.0	780.0	140.0	44.0	3772.0	0.0	0.0	0.0	0.0	0.0	0.0	10902.0	632.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	44.0	4.0	0.0	136.0	9.0	0.0	0.0	2556.0	5824.0	0.0	88.0	324.0	0.0	0.0	236.0	4.0	1945.0	0.0	0.0	0.0	1708.0	0.0	0.0	11.0	0.0	77.0	0.0	119.0	1057.0	0.0	2.0	0.0	49.0	0.0	6.0	0.0	0.0	637.0	664.0	4.0	0.0	42.0
sales_engine_spec_harness	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	747.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	168075.0	0.0	0.0	747.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124002.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	747.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1494.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2988.0	0.0	0.0	0.0	0.0	0.0	1494.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1494.0	747.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
saywat	0.0	5544.0	0.0	200928.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	162456.0	0.0	0.0	0.0	0.0	0.0	0.0	3696.0	0.0	0.0	168.0	504.0	150192.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	168.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	168.0	0.0	0.0	0.0	0.0	0.0	38304.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	672.0	0.0	0.0	0.0	0.0	336.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	168.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3864.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1848.0	2352.0	0.0	0.0	840.0	0.0	0.0	0.0	0.0	0.0	168.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3528.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	223104.0	0.0	336.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57960.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35280.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1176.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	168.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
scribble	0.0	6930.0	0.0	251160.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	203070.0	0.0	0.0	0.0	0.0	0.0	0.0	4620.0	0.0	0.0	210.0	630.0	187740.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0	0.0	0.0	0.0	0.0	47880.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	840.0	0.0	0.0	0.0	0.0	420.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4830.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2310.0	2940.0	0.0	0.0	1050.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4410.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	278880.0	0.0	420.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72450.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35280.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1470.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
